,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name,gender,recordLabels,instruments
3628,Q449804,Paul Gustave,Simonon,1955-12-15,,GB,3RGLhK1IP9jnYFH4BRFJBS,Paul Gustave Simonon,Paul Simonon,male,"Q330629,Q183387","bass guitar,guitar,voice,bass"
3629,Q540440,Nicholas Bowen,Headon,1954-05-30,,GB,3RGLhK1IP9jnYFH4BRFJBS,Nicholas Bowen Headon,Topper Headon,male,"Q330629,Q183387",drum kit
3630,Q466088,Terry,Chimes,1956-07-05,,GB,3RGLhK1IP9jnYFH4BRFJBS,,Terry Chimes,male,"Q330629,Q183387",drum kit
3631,Q48757937,Ingo,ohne Flamingo,,,,7lXp4ROmwdbOD7Q3P8sHLE,,Ingo ohne Flamingo,male,,voice
3632,Q56188751,Jazn,,1950,,,3PP4drc6wQuyKstnJfXpu1,,Jazn,male,,
3633,Q18342051,Nicklas Stanley,Hoffgaard,1991-02-07,,DK,2MeAH9htWZxGF0xYU50bWM,,Stanley Most,male,,
3634,Q3816143,Rune,RK,1977-02-09,,DK,32ejcIBfk6cbs473H0LlBE,,Rune RK,male,,
3635,Q1351202,Franky,Gee,1962-02-19,2005-10-22,US,7KMQ7re2yrHrzadGOEUwh0,,Franky Gee,male,,voice
3636,Q548060,Liza,da Costa,1968-03-26,,PT,7KMQ7re2yrHrzadGOEUwh0,,Liza da Costa,female,,voice
3637,Q3905463,Isam,Bachiri,1977-08-01,,DK,5tqMW5dSAlvh0GvgD3XfDy,,Isam Bachiri,male,Q330629,voice
3638,Q12341424,Waqas Ali,Qadri,1976-03-25,,DK,5tqMW5dSAlvh0GvgD3XfDy,,Waqas Ali Qadri,male,Q330629,voice
3639,Q12324282,Lenny,Martinez,1976-11-19,,DK,5tqMW5dSAlvh0GvgD3XfDy,,Lenny Martinez,male,Q330629,
3640,Q3816143,Rune,RK,1977-02-09,,DK,1BQaZSq1KsLOZGzjG5QxRC,,Rune RK,male,Q2573393,
3641,Q242325,Natasja,Saad,1974-10-31,2007-06-24,DK,73O5T44Ui5WqxtW6S5JENA,,Natasja Saad,female,,voice
3642,Q117379,Jon,Savage,1953-09-02,,GB,1WD5Hdopwbbx8OdDR6jRZI,,Jon Savage,male,,
3643,Q103419772,Frida,Green,1992-09-06,,SE,1ZRgSgUcrIJQOzhiDNrUVL,,Frida Green,female,,
3644,Q383541,Jonas Erik,Altberg,1984-12-22,,SE,37DdwREpvvQHmGLFEZ4h0Q,Jonas Erik Altberg,Basshunter,male,"Q16544594,Q64022956,Q2573393,Q874433,Q2484080,Q3013343,Q51729296,Q9371062,Q51536944",voice
3645,Q20752377,Cr7z,,1984-03-07,,DE,5INLtlLxYwpCSeUTaYx4Un,,Cr7z,male,,
3646,Q6541,Heinz Georg,Kramm,1938-12-13,,DE,7Jas1zNbsA6HPUn1FUrY3a,,Heino,male,,voice
3647,Q463840,Paul,,1964-06-06,2015-12-28,GB,4ME85YvMUi1hdqhbind7gy,,Guru Josh,male,"Q23087,Q2891955",synthesizer
3648,Q61144,Klaas,,1981-01-03,,DE,25sJFKMqDENdsTF7zRXoif,,Klaas,male,,
3649,Q156783,Haddaway,,1965-01-09,,DE,0Suv0tRrNrUlRzAy8aXjma,,Haddaway,male,Q664167,voice
3650,Q317169,Eduard Marian,Ilie,1986-06-29,,RO,6XwwFnewNgWp81MYMK8zLq,,Edward Maya,male,,"garmon,voice"
3651,Q263582,Vika,Jigulina,1986-02-18,,SU,34dZRjYum6vVBGslgYaBtB,,Vika Jigulina,female,,"voice,guitar,piano"
3652,420d48d7-4041-4d37-8535-07dbe132e67e,Thomas,Alisson,,,DE,5XTxV2ifoYkmNb13Gb6cKz,,Thomas Alisson,,,
3653,c1b549f7-f5c9-4d88-be2b-d741a200c543,Ralf,Kappmeier,1966-06-15,,DE,5XTxV2ifoYkmNb13Gb6cKz,,Ralf Kappmeier,,,
3654,217f3515-4be8-4dca-bdf8-47366dc8b3d7,Sascha,Lappessen,,,DE,5XTxV2ifoYkmNb13Gb6cKz,,Sascha Lappessen,,,
3655,bfb8b33c-08e3-4dc7-a819-cb69400375be,Thomas,Lüdke,,,,5XTxV2ifoYkmNb13Gb6cKz,,Thomas Lüdke,,,
3656,Q5950,James Joseph,Brown,1933-05-03,2006-12-25,US,04Ze9i5w3NXno5DdMNpJZC,James Joseph Brown,James Brown,male,"Q1973145,Q1328605,Q155152,Q1536003","guitar,organ,voice,drum kit,singing"
3657,Q19968788,MAKJ,,1990-06-25,,US,3PtCud9dIdOv4exrzdZZ1C,,MAKJ,male,Q11173360,
3658,Q7806850,Timothy Jude,Smith,1982-06-09,,AU,0CbeG1224FS58EUx4tPevZ,Timothy Jude Smith,Timmy Trumpet,male,"Q22969159,Q23087,Q2310883","trumpet,digital audio workstation"
3659,Q505898,Andrew,Wilkes-Krier,1979-05-09,,US,4YJR4xviDKHoelt9WKHlBa,,Andrew W.K.,male,Q165745,"guitar,piano,voice"
3660,Q294449,Jonathan,Smith,1971-01-17,,US,7sfl4Xt5KmfyDs2T3SVSMK,Jonathan H. Smith,Lil Jon,male,"Q2283665,Q231694,Q4413456,Q212699",electronic keyboard
3661,Q1337169,Jukka,Poika,1980-07-19,,FI,57ZjZU8vSOeP0Q2hbwh8wn,,Jukka Poika,male,,voice
3662,Q4253411,Timo,Pieni Huijaus,1982-06-02,,FI,3QhMkujlcwd5TqLp4p3KUR,,Timo Pieni Huijaus,male,Q666981,
3663,Q17396800,Anders,Nilsen,1988-06-23,,NO,4tIdn5S7BCgSdvnqR36W1N,,Anders Nilsen,male,,voice
3664,Q15430162,Tujamo,,1988-01-18,,DE,2vVNxGBvKRQMWwI5c8KmYh,,Tujamo,male,Q2310883,record-player
3665,Q4042,Thomas DeCarlo,Callaway Green,1975-05-30,,US,5SbkVQYYzlw1kte75QIabH,,CeeLo Green,male,"Q3038347,Q202440,Q21077",voice
3666,Q322915,Brian Joseph,Burton,1977-07-29,,US,5SbkVQYYzlw1kte75QIabH,Brian Joseph Burton,Danger Mouse,male,"Q3038347,Q202440,Q21077","synthesizer,guitar,musical keyboard,drum kit"
3667,Q1411001,Nicolas,Sirkis,1959-06-22,,FR,7knmbOGe07k85GmK50vACB,Nicolas Henri Didier Sirchis,Nicola Sirkis,male,"Q216364,Q27184,Q56826329,Q40749179","guitar,voice"
3668,Q947161,Stéphane,Sirkis,1959-06-22,1999-02-27,FR,7knmbOGe07k85GmK50vACB,Stéphane Paul Denis Sirchis,Stéphane Sirkis,male,"Q216364,Q27184,Q56826329,Q40749179","guitar,electric guitar,synthesizer"
3669,Q3035362,Dominique,Nicolas,1958-07-05,,FR,7knmbOGe07k85GmK50vACB,,Dominique Nicolas,male,"Q216364,Q27184,Q56826329,Q40749179",guitar
3670,Q3085335,François,Matuszenski,1966-01-13,,FR,7knmbOGe07k85GmK50vACB,,François Matuszenski,male,"Q216364,Q27184,Q56826329,Q40749179",keyboard instrument
3671,Q3085854,François,Soulier,1966-03-20,,,7knmbOGe07k85GmK50vACB,,François Soulier,male,"Q216364,Q27184,Q56826329,Q40749179",drum kit
3672,Q3028106,Dimitri,Bodianski,1964-04-03,,,7knmbOGe07k85GmK50vACB,,Dimitri Bodianski,male,"Q216364,Q27184,Q56826329,Q40749179",saxophone
3673,Q3351087,Olivier,Gérard,1973-09-25,,FR,7knmbOGe07k85GmK50vACB,,Olivier Gérard,male,"Q216364,Q27184,Q56826329,Q40749179",guitar
3674,Q2910976,Boris,Jardel,1967-11-10,,FR,7knmbOGe07k85GmK50vACB,,Boris Jardel,male,"Q216364,Q27184,Q56826329,Q40749179",guitar
3675,Q3287989,Marc,Éliard,1958-06-30,,FR,7knmbOGe07k85GmK50vACB,,Marc Éliard,male,"Q216364,Q27184,Q56826329,Q40749179",bass guitar
3676,Q5615226,Ludwig,Dahlberg,1978-10-17,,SE,7knmbOGe07k85GmK50vACB,,Ludwig Dahlberg,male,"Q216364,Q27184,Q56826329,Q40749179",drum
3677,Q437559,Armand,Van Helden,1970-02-16,,US,0q8J3Yj810t5cpAYEJ7gxt,,Armand Van Helden,male,,
3678,Q277976,Alain,Macklovitch,1982-03-30,,CA,0q8J3Yj810t5cpAYEJ7gxt,Alain Macklovitch,A-Trak,male,,voice
3679,Q1545,Cynthia Ann Stephanie Cyndi,Lauper Thornton,1953-06-22,,US,2BTZIqw0ntH9MvilQ3ewNY,Cynthia Ann Stephanie Lauper,Cyndi Lauper,female,"Q216364,Q1110777,Q3038347","acoustic guitar,Appalachian dulcimer,voice"
3680,Q270724,Li Lykke Timotej,Zachrisson,1986-03-18,,SE,6oBm8HB0yfrIc9IHbxs6in,,Lykke Li,female,"Q202440,Q5972302,Q183412","violin,voice"
3681,Q17562356,Stephen,Fasano,2000,,BE,4WUGQykLBGFfsl0Qjl6TDM,,Stephen Fasano,male,Q917561,
3682,Q497759,Nile Gregory,Rodgers,1952-09-19,,US,3yDIp0kaq9EFKe07X1X2rz,Nile Gregory Rodgers Jr.,Nile Rodgers,male,Q21077,"guitar,singing"
3683,Q467423,Robin,Thicke,1977-03-10,,US,0ZrpamOxcZybMHGg1AYtHP,,Robin Thicke,male,"Q231694,Q3109712","upright piano,voice"
3684,Q214227,Clifford Joseph,Harris,1980-09-25,,US,4OBJLual30L7gRl5UkeRcT,"Clifford Joseph ""My Daughter's Hymen"" Harris Jr.",T.I.,male,"Q1153338,Q183387","keyboard instrument,sampling,voice"
3685,Q1154301,Wankelmut,,1987-07-17,,DE,01e2lCvLZ4fLUIRy68nptH,,Wankelmut,male,,
3686,Q16235583,Emma,Louise,1991-07-16,,AU,1A96iePIMNFBjLrjXEl718,,Emma Louise,female,,voice
3687,Q229153,Michelle,Williams,1980-07-23,,US,2LAqcqAQ8KPTsl1HBgBrqM,,Michelle Williams,female,Q183387,voice
3688,Q24963234,SNBRN,,,,,2zJ8chFLjiBHRNchfevMRI,,SNBRN,male,,
3689,Q47159,Nathaniel Dwayne,Hale,1969-08-19,2011-03-15,US,1Oa0bMld0A3u5OTYfMzp5h,Nathaniel Dwayne Hale,Nate Dogg,male,"Q847018,Q202440,Q1199011,Q726251",
3690,Q260597,Veronica Sandra Karin,Maggio Bellemo,1981-03-15,,SE,2OIWxN9xUhgUHkeUCWCaNs,Sandra Karin Veronica Bellemo,Veronica Maggio,female,Q2482872,voice
3691,Q99628519,Daniel,Nzinga,,,,7DXjp1eSv6Xf759gmCiApa,,Daniel Nzinga,male,Q1134531,
3692,Q2222883,David Joseph,Dobbyn,1957-01-03,,NZ,5bYfbDXaMVCxEt7hOAvEWc,,Dave Dobbyn,male,Q843402,"guitar,voice"
3693,Q5325853,Earl,Falconer,1957-01-23,,GB,69MEO1AADKg1IZrq2XLzo5,,Earl Falconer,male,"Q277626,Q5204852","guitar,voice,bass"
3694,Q7052334,Norman,Hassan,1958-01-26,,GB,69MEO1AADKg1IZrq2XLzo5,,Norman Hassan,male,"Q277626,Q5204852","trombone,voice,percussion instrument"
3695,Q5314293,Duncan,Campbell,1958-04-03,,GB,69MEO1AADKg1IZrq2XLzo5,,Duncan Campbell,male,"Q277626,Q5204852",
3696,Q1375809,Alistair Ian,Campbell,1959-02-15,,GB,69MEO1AADKg1IZrq2XLzo5,Alistair Ian Campbell,Ali Campbell,male,"Q277626,Q5204852","guitar,voice"
3697,Q99690139,Brian David,Travers,1959-02-07,2021-08-22,GB,69MEO1AADKg1IZrq2XLzo5,Brian David Travers,Brian Travers,male,"Q277626,Q5204852",saxophone
3698,Q109453627,James,Brown,1957-12-20,,,69MEO1AADKg1IZrq2XLzo5,,James Brown,male,"Q277626,Q5204852",
3699,Q18325479,Robin Burns,Campbell,1954-12-25,,GB,69MEO1AADKg1IZrq2XLzo5,Robin Burns Campbell,Robin Campbell,male,"Q277626,Q5204852","voice,guitar"
3700,Q109453658,Matt,Doyle,,,,69MEO1AADKg1IZrq2XLzo5,,Matt Doyle,male,"Q277626,Q5204852",
3701,Q109453496,Yomi,Babayemi,,,,69MEO1AADKg1IZrq2XLzo5,,Yomi Babayemi,male,"Q277626,Q5204852",
3702,Q109453542,Jimmy,Lynn,,,,69MEO1AADKg1IZrq2XLzo5,,Jimmy Lynn,male,"Q277626,Q5204852",
3703,Q99678035,Michael,Virtue,1957-01-19,,GB,69MEO1AADKg1IZrq2XLzo5,,Michael Virtue,male,"Q277626,Q5204852",musical keyboard
3704,Q107542675,Terrence Oswald,Wilson,1957-06-24,2021-11-06,GB,69MEO1AADKg1IZrq2XLzo5,Terrence Oswald Wilson,Terrence Oswald Wilson,male,"Q277626,Q5204852",
3705,Q326538,John Cameron,Fogerty,1945-05-28,,US,3IYUhFvPQItj6xySrBmZkd,John Cameron Fogerty,John Fogerty,male,Q1308364,"guitar,voice,singing"
3706,Q539116,Tom,Fogerty,1941-11-09,1990-09-06,US,3IYUhFvPQItj6xySrBmZkd,Thomas Richard Fogerty,Tom Fogerty,male,Q1308364,"guitar,voice"
3707,Q920073,Stu,Cook,1945-04-25,,US,3IYUhFvPQItj6xySrBmZkd,,Stu Cook,male,Q1308364,"bass,guitar,voice,piano"
3708,Q545776,Doug,Clifford,1945-04-24,,US,3IYUhFvPQItj6xySrBmZkd,,Doug Clifford,male,Q1308364,drum kit
3709,Q445448,Gary,Rossington,1951-12-04,,US,4MVyzYMgTwdP7Z49wAZHx0,,Gary Rossington,male,"Q304509,Q202440,Q1984458,Q2338889",guitar
3710,Q1364031,Michael,Cartellone,1962-06-07,,US,4MVyzYMgTwdP7Z49wAZHx0,,Michael Cartellone,male,"Q304509,Q202440,Q1984458,Q2338889",drum kit
3711,Q516342,Johnny,Van Zant,1960-02-27,,US,4MVyzYMgTwdP7Z49wAZHx0,,Johnny Van Zant,male,"Q304509,Q202440,Q1984458,Q2338889",voice
3712,Q3112865,Mark,Matejka,1967-01-02,,US,4MVyzYMgTwdP7Z49wAZHx0,,Mark Matejka,male,"Q304509,Q202440,Q1984458,Q2338889",guitar
3713,Q3358292,Peter,Keys,1965-05-30,,US,4MVyzYMgTwdP7Z49wAZHx0,,Peter Keys,male,"Q304509,Q202440,Q1984458,Q2338889",piano
3714,Q954598,Johnny,Colt,1968-05-01,,US,4MVyzYMgTwdP7Z49wAZHx0,,Johnny Colt,male,"Q304509,Q202440,Q1984458,Q2338889",guitar
3715,Q348571,Ronnie,Van Zant,1948-01-15,1977-10-20,US,4MVyzYMgTwdP7Z49wAZHx0,,Ronnie Van Zant,male,"Q304509,Q202440,Q1984458,Q2338889",voice
3716,Q463185,Allen,Collins,1952-07-19,1990-01-23,US,4MVyzYMgTwdP7Z49wAZHx0,,Allen Collins,male,"Q304509,Q202440,Q1984458,Q2338889",guitar
3717,Q3312145,Bob,Burns,1950-11-24,2015-04-03,US,4MVyzYMgTwdP7Z49wAZHx0,Robert Louis Burns,Bob Burns,male,"Q304509,Q202440,Q1984458,Q2338889",drum kit
3718,Q1806077,Larry,Junstrom,1949-06-22,2019-10-05,US,4MVyzYMgTwdP7Z49wAZHx0,,Larry Junstrom,male,"Q304509,Q202440,Q1984458,Q2338889","bass guitar,guitar"
3719,Q714745,Greg,Walker,1950,,US,4MVyzYMgTwdP7Z49wAZHx0,,Greg T. Walker,male,"Q304509,Q202440,Q1984458,Q2338889",bass guitar
3720,Q514034,Billy,Powell,1952-06-03,2009-01-28,US,4MVyzYMgTwdP7Z49wAZHx0,,Billy Powell,male,"Q304509,Q202440,Q1984458,Q2338889",piano
3721,Q971422,Edward,King,1949-09-14,2018-08-22,US,4MVyzYMgTwdP7Z49wAZHx0,Edward Calhoun King,Ed King,male,"Q304509,Q202440,Q1984458,Q2338889","guitar,bass guitar"
3722,Q3292884,Artimus,Pyle,1948-07-15,,US,4MVyzYMgTwdP7Z49wAZHx0,,Artimus Pyle,male,"Q304509,Q202440,Q1984458,Q2338889",drum kit
3723,Q3376847,Robert,Kearns,,,,4MVyzYMgTwdP7Z49wAZHx0,,Robert Kearns,male,"Q304509,Q202440,Q1984458,Q2338889",bass guitar
3724,Q2250746,Ean,Evans,1960-09-16,2009-05-06,US,4MVyzYMgTwdP7Z49wAZHx0,,Ean Evans,male,"Q304509,Q202440,Q1984458,Q2338889","bass guitar,guitar"
3725,Q534930,Kenny,Aronoff,1953-03-07,,US,4MVyzYMgTwdP7Z49wAZHx0,,Kenny Aronoff,male,"Q304509,Q202440,Q1984458,Q2338889",drum kit
3726,Q721521,Hughie,Thomasson,1952-08-13,2007-09-09,US,4MVyzYMgTwdP7Z49wAZHx0,,Hughie Thomasson,male,"Q304509,Q202440,Q1984458,Q2338889","guitar,pedal steel guitar,voice"
3727,Q3358304,Owen,Hale,1948-07-15,,US,4MVyzYMgTwdP7Z49wAZHx0,,Owen Hale,male,"Q304509,Q202440,Q1984458,Q2338889",drum kit
3728,Q939194,Steve,Gaines,1949-09-14,1977-10-20,US,4MVyzYMgTwdP7Z49wAZHx0,,Steve Gaines,male,"Q304509,Q202440,Q1984458,Q2338889",guitar
3729,Q668141,Cassie,Gaines,1948-01-09,1977-10-20,US,4MVyzYMgTwdP7Z49wAZHx0,,Cassie Gaines,female,"Q304509,Q202440,Q1984458,Q2338889",voice
3730,Q2451563,Rick,ey Medlocke,1950-02-17,,US,4MVyzYMgTwdP7Z49wAZHx0,,Rickey Medlocke,male,"Q304509,Q202440,Q1984458,Q2338889","guitar,voice"
3731,223818f4-36ed-4fab-9a00-5db450f01335,Kristopher William,Trindl,1987-12-16,,US,0Cd6nHYwecCNM1sVEXKlYr,Kristopher William Trindl,Kris Trindl,,,
3732,1daf4c12-0d6e-4b5b-a8c6-21758fed3f40,Jahan,Yousaf,1989-08-27,,US,0Cd6nHYwecCNM1sVEXKlYr,,Jahan Yousaf,,,
3733,64e2c4cb-435a-47a7-acc1-56305efd405c,Yasmine,Yousaf,1992-02-18,,US,0Cd6nHYwecCNM1sVEXKlYr,,Yasmine Yousaf,,,
3734,Q28672536,Sławomir,Zapała,1983-03-19,,,3HmvAXONzbbfk15Lu0VRw0,,Sławomir Zapała,male,,acoustic guitar
3735,Q96944739,Nicholas,Petricca,,,,6DIS6PRrLS3wbnZsf7vYic,,Nicholas Petricca,male,Q50074604,
3736,Q463945,Teresa Lìjūn,Deng,1953-01-29,1995-05-08,TW,2qdqYad94Al0HLIgmUGQM5,鄧麗筠,Teresa Teng,female,Q183387,voice
3737,Q5950,James Joseph,Brown,1933-05-03,2006-12-25,US,32r72WOqqRO1DtSznId7Lr,James Joseph Brown,James Brown,male,,"guitar,organ,voice,drum kit,singing"
3738,Q69684848,Winford E.,Terry,,,US,32r72WOqqRO1DtSznId7Lr,,Johnny Terry,male,,
3739,Q236005,Melanie Janine,Brown,1975-05-29,,GB,0uq5PttqEjj3IH1bzwcrXF,Melanie Janine Brown,Melanie Brown,female,"Q203059,Q183412",voice
3740,Q19810,Victoria Caroline,Beckham Adams,1974-04-17,,GB,0uq5PttqEjj3IH1bzwcrXF,Victoria Caroline Adams,Victoria Beckham,female,"Q203059,Q183412",voice
3741,Q219878,Emma Lee,Bunton,1976-01-21,,GB,0uq5PttqEjj3IH1bzwcrXF,Emma Lee Bunton,Emma Bunton,female,"Q203059,Q183412",voice
3742,Q151830,Melanie Jayne,Chisholm,1974-01-12,,GB,0uq5PttqEjj3IH1bzwcrXF,Melanie Jayne Chisholm,Melanie C,female,"Q203059,Q183412",voice
3743,Q19845,Geraldine Estelle,Halliwell Horner,1972-08-06,,GB,0uq5PttqEjj3IH1bzwcrXF,Geraldine Estelle Halliwell,Geri Halliwell,female,"Q203059,Q183412",voice
3744,Q7537152,Skyler Austen,Gordy,1986-08-23,,US,3sgFRtyBnxXD5ESfmbK4dl,Skyler Austen Gordy,Sky Blu,male,"Q1949791,Q21091,Q231694,Q21089",voice
3745,Q2938630,Stephen Kendal,Gordy,1975-09-03,,US,3sgFRtyBnxXD5ESfmbK4dl,Stephen Kendal Gordy,Redfoo,male,"Q1949791,Q21091,Q231694,Q21089","voice,piano,keytar"
3746,Q168486,Lauren Diane,Bennett,1989-06-23,,GB,2jLE4BoXHriQ96JagEtiDP,,Lauren Bennett,female,"Q1949791,Q231694",voice
3747,Q166796,GoonRock,,1975-04-18,,US,53sIBaVjXQhfH89Vu6nEGh,,GoonRock,male,,piano
3748,Q180004,Fergie Stacy Ann,Duhamel Ferguson,1975-03-27,,US,3r17AfJCCUqC9Lf0OAc73G,Stacy Ann Ferguson,Fergie,female,"Q277626,Q231694,Q796316,Q202585",voice
3749,Q42025,Jonathan William Kamaal,Fareed Davis,1970-04-10,,US,3ZotbHeyVQKxQCPDJuQ4SU,Jonathan William Davis,Q-Tip,male,"Q27184,Q664167,Q4005789,Q4869881,Q1142456,Q654283,Q216364","voice,keyboard instrument,drum kit,bass guitar,guitar,glockenspiel,sampler"
3750,Q60268,Lou David,Bega Lubega,1975-04-13,,DE,46lnlnlU0dXTDpoAUmH6Qx,David Lubega,Lou Bega,male,,voice
3751,Q2125135,Martina,Sorbara,1978-11-13,,CA,4GLJPBj5Cdr9AgLKvLWM4n,,Martina Sorbara,female,,voice
3752,Q1203,John Winston,Lennon,1940-10-09,1980-12-08,GB,3WrFJ7ztbogyGnTHbHJFl2,John Winston Lennon,John Lennon,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169","guitar,piano,harmonica,bass guitar,keyboard instrument,voice"
3753,Q2632,Richard,Starkey,1940-07-07,,GB,3WrFJ7ztbogyGnTHbHJFl2,"Richard Henry Parkin Starkey-Graves, Jr.",Ringo Starr,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169","drum,percussion instrument,drum kit,voice,singing,guitar"
3754,Q2599,Paul James,McCartney,1942-06-18,,GB,3WrFJ7ztbogyGnTHbHJFl2,James Paul McCartney,Paul McCartney,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169","bass guitar,guitar,piano,mandolin,ukulele,double bass,recorder,melodica,cello,violin,sitar,trumpet,keyboard instrument,percussion instrument"
3755,Q2643,George,Harrison,1943-02-25,2001-11-29,GB,3WrFJ7ztbogyGnTHbHJFl2,,George Harrison,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169","guitar,violin,bass guitar,sitar,ukulele,piano,voice,keyboard instrument,multi-instrumentalist"
3756,Q207335,Pete,Best,1941-11-24,,GB,3WrFJ7ztbogyGnTHbHJFl2,,Pete Best,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169",drum kit
3757,Q204218,Stuart,Sutcliffe,1940-06-23,1962-04-10,GB,3WrFJ7ztbogyGnTHbHJFl2,,Stuart Sutcliffe,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169",bass guitar
3758,Q5087041,Chas,Newby,1941-06-18,,GB,3WrFJ7ztbogyGnTHbHJFl2,,Chas Newby,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169",bass guitar
3759,Q5992927,Tommy,Moore,1931-09-12,1981-09-29,GB,3WrFJ7ztbogyGnTHbHJFl2,,Tommy Moore,male,"Q213710,Q193023,Q208909,Q1542119,Q679007,Q155152,Q3896178,Q3790169",drum kit
3760,Q516037,Randy,Jones,1952-09-13,,US,0dCKce6tJJdHvlWnDMwzPW,,Randy Jones,male,"Q1046707,Q50074604",voice
3761,Q2518990,Glenn Michael,Hughes,1950-07-18,2001-03-04,US,0dCKce6tJJdHvlWnDMwzPW,Glenn Michael Hughes,Glenn Hughes,male,"Q1046707,Q50074604",voice
3762,Q1403225,Felipe,Rose,1954-01-12,,US,0dCKce6tJJdHvlWnDMwzPW,,Felipé Rose,male,"Q1046707,Q50074604",voice
3763,Q2298882,Victor Edward,Willis,1951-07-01,,US,0dCKce6tJJdHvlWnDMwzPW,Victor Edward Willis,Victor Willis,male,"Q1046707,Q50074604","keyboard instrument,voice"
3764,Q3018078,David,Hodo,1947-07-07,,US,0dCKce6tJJdHvlWnDMwzPW,,David Hodo,male,"Q1046707,Q50074604",voice
3765,Q4716735,Alex,Briley,1947-04-12,,US,0dCKce6tJJdHvlWnDMwzPW,,Alex Briley,male,"Q1046707,Q50074604",
3766,Q41187004,Kranium,,1993-08-12,,JM,1LKo6ZA3RNvKtLa6zDu32S,,Kranium,male,,
3767,Q428406,Alessandro Alfonso,Fortunato Gaudino,1970-01-23,,IT,7vb7VLDqpLTlAy1ctTMR5d,Alessandro Alfonso Fortunato Gaudino,Alex Gaudino,male,Q23087,
3768,Q249141,Crystal,Waters,1964-10-10,,US,2sd9Q3r0Jhqpe3w9WVuG43,,Crystal Waters,female,Q165745,voice
3769,Q230066,Petra,Marklund,1984-09-12,,SE,6VX2R9L0O0d6qPvqGuIH7b,Petra Linnea Paula Marklund,Petra Marklund,female,"Q3013343,Q7299689",voice
3770,Q6322943,K.,Flay,1985-06-30,,US,0pCNk4D3E2xtszsm6hMsWr,,K.Flay,female,Q231694,
3771,Q2603303,Gianfranco,Randone,1970-01-05,,IT,64rxQRJsLgZwHHyWKB8fiF,,Jeffrey Jey,male,Q776031,bass guitar
3772,Q2301574,Maurizio,Lobina,1973-10-30,,IT,64rxQRJsLgZwHHyWKB8fiF,,Maurizio Lobina,male,Q776031,guitar
3773,Q468692,Gabriele,Ponte,1973-04-20,,IT,64rxQRJsLgZwHHyWKB8fiF,Gabriele Ponte,Gabry Ponte,male,Q776031,
3774,Q15700532,Contiez,,,,AU,1TlTz1l8LzQ7AiXjBO77Ep,,Contiez,male,,
3775,Q21012074,Eiqu,Miller,1991-09-06,,DK,2vz513fFOvrrkuISQd1CYG,,Eiqu Miller,male,,
3776,Q6485423,Lane,McCray,1962-04-13,,US,488v7rQzthLNK22r0UvMie,,Lane McCray,male,Q180277,voice
3777,Q25644628,,Xiong,1990-09-12,,TW,5DdhWWd83hbrWLXIVx129X,,熊仔,male,,
3778,Q47544109,Kimetrius,Christopher Foose,1998-08-04,,US,7d3WFRME3vBY2cgoP38RDo,Kimetrius Christopher Foose,Lil Skies,male,,voice
3779,bd230ed0-8d96-43a9-be45-f79a1e19fbfb,Cameron,Seely,,,,0nFUCMGlkx1lMZnHL6ArVJ,,Cameron Seely,,,
3780,Q51858795,B,Young,1995-01,,,7JMwO9tyFPMsb2KnsJqZlp,,B Young,male,,voice
3781,Q55006974,Dynoro,,1999-12-25,,LT,3v6Ji4uoWtKRkhuDUaxi9n,,Dynoro,male,,
3782,Q48742776,Zachary William,,1993-06-20,,US,5sWHDYs0csV6RS48xBl0tH,,Two Feet,male,Q4413456,voice
3783,Q48719886,Touch,Sensitive,,,AU,2OC53Inn0G9QwWM7CM0G5Z,,Touch Sensitive,male,,
3784,Q208258,Isabelle Geneviève Marie Anne,Gall,1947-10-09,2018-01-07,FR,22HVxZPA6UhBp8wahxDA6I,Isabelle Geneviève Marie Anne Gall,France Gall,female,"Q21077,Q20723082,Q202440,Q38903,Q1536003,Q557632",voice
3785,Q45192617,Angèle Joséphine Aimée,Van Laeken,1995-12-03,,BE,3QVolfxko2UyCOtexhVTli,Angèle Joséphine Aimée van Laeken,Angèle,female,,"piano,voice,singing,musical keyboard"
3786,Q17916987,Chris,Lane,1984-11-09,,US,68abRTdO4meYReMWHvBYb0,,Chris Lane,male,Q55315948,voice
3787,Q14538236,Lary,,1986-06-20,,DE,7hNo3SUYbUHGAdWmXyUPC6,,Lary,female,,voice
3788,Q1396511,Fard,,1984-06-16,,DE,7iZ5x5fwRwROoX3iRWpVgN,,Fard,male,,voice
3789,Q1162618,Daniel,Schulz,1974-05-26,,DE,3pVuaUisHmRfVy53qWwmql,,Daniel Schulz,male,,voice
